prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
8484.0,99.0,3.2559118270874023,4.018316030502319,29,1,1756801248.0547724,1756801255.3290007
8422.0,93.0,0.6705412864685059,1.9944779872894287,55,1,1756801252.8946757,1756801255.559695
7646.0,246.0,0.4854903221130371,4.713839054107666,42,1,1756801250.4709527,1756801255.6702821
7679.0,168.0,0.5500023365020752,3.3429579734802246,49,1,1756801251.778288,1756801255.6712482
7724.0,193.0,0.6418092250823975,3.7569448947906494,50,1,1756801251.9625828,1756801256.3613377
7040.0,54.0,0.9345986843109131,1.0202314853668213,64,1,1756801254.565918,1756801256.5207489
6989.0,96.0,3.3328511714935303,3.847325563430786,38,1,1756801249.7280552,1756801256.9082325
6443.0,300.0,0.4199049472808838,5.983685493469238,44,1,1756801250.850412,1756801257.2540033
7882.0,290.0,0.7780325412750244,6.265867710113525,46,1,1756801251.218677,1756801258.2625782
7204.0,160.0,2.648413896560669,6.454530477523804,37,1,1756801249.5406928,1756801258.6436377
7037.0,57.0,3.449519634246826,2.3187692165374756,57,1,1756801253.2618225,1756801259.0301118
8381.0,207.0,3.9443860054016113,10.895126342773438,8,1,1756801244.2097666,1756801259.0492795
8593.0,300.0,2.496493101119995,11.703980684280396,12,1,1756801244.9381254,1756801259.1385996
8035.0,187.0,0.6570227146148682,4.791323661804199,60,1,1756801253.8189116,1756801259.2672584
8726.0,171.0,0.9300858974456787,4.52041220664978,62,1,1756801254.1914015,1756801259.6419013
6412.0,300.0,0.6954338550567627,7.146599769592285,51,1,1756801252.1469388,1756801259.9889734
7831.0,194.0,0.7626311779022217,5.245774269104004,61,1,1756801254.0039632,1756801260.0123694
8456.0,137.0,1.5307354927062988,4.10165548324585,65,1,1756801254.7525473,1756801260.3849382
8466.0,121.0,2.748107433319092,4.722475051879883,56,1,1756801253.0776312,1756801260.5482144
7180.0,300.0,0.8334188461303711,7.456345796585083,52,1,1756801252.3336477,1756801260.6234133
7629.0,89.0,1.1747446060180664,2.9192895889282227,75,1,1756801256.6066663,1756801260.7007012
8699.0,134.0,0.8262326717376709,4.072539806365967,71,1,1756801255.8674521,1756801260.766225
8648.0,212.0,0.9757893085479736,5.898641109466553,63,1,1756801254.3753912,1756801261.2498226
7461.0,137.0,0.8976247310638428,4.34506893157959,73,1,1756801256.2359173,1756801261.4786117
8184.0,153.0,0.8413360118865967,4.775489091873169,72,1,1756801256.0513308,1756801261.6681564
7515.0,143.0,1.0431528091430664,4.642710447311401,74,1,1756801256.4200845,1756801262.1059484
7325.0,300.0,0.3762650489807129,8.233481884002686,59,1,1756801253.6344774,1756801262.2442248
7896.0,129.0,5.603070974349976,7.310264587402344,36,1,1756801249.3500633,1756801262.2633998
9414.0,118.0,1.0944981575012207,3.774738311767578,80,1,1756801257.5373402,1756801262.4065769
8321.0,212.0,4.46439528465271,11.770008563995361,19,1,1756801246.2165875,1756801262.4509919
7081.0,34.0,1.4572341442108154,0.8372242450714111,95,1,1756801260.3348193,1756801262.629278
8773.0,108.0,1.2560389041900635,3.225668430328369,84,1,1756801258.2888806,1756801262.7705884
7963.0,121.0,1.5001440048217773,3.6208534240722656,81,1,1756801257.7254107,1756801262.8464088
7057.0,160.0,0.8577351570129395,4.924006938934326,78,1,1756801257.1667233,1756801262.9484653
7472.0,116.0,1.156337022781372,3.456037998199463,86,1,1756801258.6661444,1756801263.27852
8747.0,129.0,3.42793345451355,5.256059408187866,69,1,1756801255.4925635,1756801264.176557
8110.0,104.0,1.2870848178863525,3.1116561889648438,93,1,1756801259.9633331,1756801264.3620741
7467.0,300.0,1.0157616138458252,9.034043550491333,66,1,1756801254.9353063,1756801264.985112
7284.0,88.0,0.990034818649292,2.9149506092071533,102,1,1756801261.637713,1756801265.542699
7187.0,76.0,0.9719526767730713,2.5919179916381836,104,1,1756801262.0093598,1756801265.5732317
8737.0,182.0,1.6070098876953125,5.776571750640869,85,1,1756801258.4745548,1756801265.8581371
7112.0,95.0,7.670456409454346,5.663504600524902,54,1,1756801252.7088125,1756801266.042774
6788.0,300.0,2.524164915084839,12.337342977523804,47,1,1756801251.4038935,1756801266.2654018
7057.0,179.0,1.1587860584259033,5.503340482711792,92,1,1756801259.777991,1756801266.4401183
8598.0,187.0,1.850642204284668,5.77109694480896,87,1,1756801258.8489301,1756801266.4706697
8020.0,226.0,5.864055871963501,13.02517819404602,27,1,1756801247.680912,1756801266.5701466
7076.0,249.0,1.0825004577636719,7.796005487442017,82,1,1756801257.9158237,1756801266.7943301
6939.0,219.0,1.3862712383270264,6.684312105178833,88,1,1756801259.0343342,1756801267.1049185
7257.0,300.0,3.1958067417144775,12.380191326141357,48,1,1756801251.5877616,1756801267.1637597
9203.0,197.0,1.4346716403961182,5.823109865188599,94,1,1756801260.1519136,1756801267.409696
8105.0,300.0,0.9801514148712158,9.186877727508545,79,1,1756801257.352096,1756801267.5191257
8180.0,82.0,1.4022984504699707,2.1567564010620117,115,1,1756801264.0795615,1756801267.6386168
8276.0,242.0,4.290145635604858,10.354891061782837,58,1,1756801253.4494345,1756801268.094472
7706.0,54.0,3.756246328353882,2.509687662124634,105,1,1756801262.196263,1756801268.462197
7303.0,152.0,0.9720580577850342,4.361125707626343,110,1,1756801263.1413233,1756801268.4745073
8077.0,151.0,3.629122495651245,6.822635889053345,83,1,1756801258.1012921,1756801268.5530505
8554.0,181.0,1.489107370376587,5.3551201820373535,103,1,1756801261.8245163,1756801268.6687438
7053.0,121.0,1.1466917991638184,3.2703118324279785,118,1,1756801264.63803,1756801269.0550337
7691.0,146.0,1.3627870082855225,4.230294227600098,114,1,1756801263.890357,1756801269.4834387
7446.0,225.0,6.112855911254883,13.441641569137573,40,1,1756801250.1008024,1756801269.6553
8190.0,300.0,5.5629942417144775,17.580864906311035,21,1,1756801246.5821655,1756801269.726025
6983.0,273.0,1.3522212505340576,8.149046897888184,97,1,1756801260.7130578,1756801270.2143266
7671.0,233.0,1.0665192604064941,7.272029638290405,108,1,1756801262.76612,1756801271.1046698
7467.0,147.0,1.6311075687408447,4.498917102813721,120,1,1756801265.013344,1756801271.1433692
6969.0,131.0,0.9580340385437012,4.158109903335571,126,1,1756801266.1437066,1756801271.2598505
7203.0,214.0,1.1622350215911865,6.625467300415039,112,1,1756801263.5147026,1756801271.3024054
8859.0,294.0,1.091198444366455,9.14717173576355,100,1,1756801261.2679434,1756801271.5063143
7424.0,252.0,0.9819636344909668,7.949315071105957,107,1,1756801262.5752547,1756801271.506534
8957.0,59.0,1.4656901359558105,2.046388626098633,136,1,1756801268.023284,1756801271.535364
7283.0,114.0,0.9872169494628906,3.904475688934326,132,1,1756801267.2698488,1756801272.1615422
7649.0,114.0,1.0522446632385254,4.019956111907959,137,1,1756801268.211278,1756801273.2834787
7625.0,223.0,1.4982819557189941,7.150166749954224,119,1,1756801264.8230839,1756801273.4715333
7412.0,300.0,3.0118861198425293,13.901918888092041,76,1,1756801256.7911327,1756801273.7049382
7297.0,212.0,0.8834269046783447,6.8610711097717285,125,1,1756801265.9544544,1756801273.698953
8219.0,95.0,1.6104934215545654,3.377941608428955,140,1,1756801268.7818277,1756801273.770264
8185.0,269.0,6.5965256690979,16.315043449401855,45,1,1756801251.033953,1756801273.9455228
8712.0,300.0,1.5256743431091309,9.47040581703186,109,1,1756801262.9567814,1756801273.952862
8799.0,259.0,1.5271553993225098,8.104589939117432,117,1,1756801264.4553804,1756801274.0871265
8895.0,92.0,8.772224187850952,5.803030490875244,91,1,1756801259.5913885,1756801274.1666436
7350.0,188.0,3.429558038711548,9.354849100112915,101,1,1756801261.4518225,1756801274.2362301
7973.0,300.0,1.586503028869629,9.396716833114624,111,1,1756801263.328469,1756801274.3116896
8967.0,107.0,1.8104119300842285,3.556849956512451,141,1,1756801268.969526,1756801274.3367884
8066.0,108.0,1.3928096294403076,3.3875482082366943,147,1,1756801270.076113,1756801274.8564713
7447.0,300.0,3.780738115310669,14.305494546890259,77,1,1756801256.979843,1756801275.0660763
7021.0,111.0,1.462247610092163,3.5075275897979736,148,1,1756801270.260645,1756801275.230421
8854.0,173.0,1.4872047901153564,5.890204668045044,139,1,1756801268.5928392,1756801275.9702497
7565.0,144.0,1.410919427871704,4.743366718292236,146,1,1756801269.8901007,1756801276.044387
8047.0,276.0,6.578861474990845,17.102186918258667,53,1,1756801252.5198355,1756801276.2008839
7215.0,90.0,1.3304495811462402,2.822479248046875,159,1,1756801272.307855,1756801276.4607842
8411.0,170.0,1.529803991317749,5.6513893604278564,144,1,1756801269.523441,1756801276.7046351
8994.0,159.0,7.415186643600464,10.16704273223877,89,1,1756801259.2212315,1756801276.803461
8136.0,231.0,1.1068522930145264,7.866227865219116,135,1,1756801267.837696,1756801276.8107765
9131.0,213.0,8.229752540588379,13.471194982528687,68,1,1756801255.306078,1756801277.0070262
6789.0,270.0,0.8735973834991455,9.080192804336548,131,1,1756801267.0809155,1756801277.0347064
8127.0,219.0,1.3517467975616455,7.475327968597412,138,1,1756801268.4013367,1756801277.228412
6913.0,300.0,1.076146125793457,9.940882444381714,127,1,1756801266.3325772,1756801277.3496065
7498.0,300.0,0.7657873630523682,10.137064218521118,130,1,1756801266.8920152,1756801277.7948668
8550.0,300.0,3.4815633296966553,15.116667032241821,90,1,1756801259.407648,1756801278.0058784
7198.0,152.0,1.078547716140747,5.085976600646973,158,1,1756801272.1181703,1756801278.282695
7941.0,300.0,0.8901517391204834,10.400912284851074,134,1,1756801267.6462262,1756801278.9372907
7015.0,224.0,9.134177923202515,14.204315423965454,70,1,1756801255.682738,1756801279.021232
7692.0,300.0,3.330073595046997,15.410974502563477,96,1,1756801260.5250924,1756801279.2661424
8679.0,183.0,1.4955806732177734,6.243664026260376,157,1,1756801271.9357178,1756801279.6749632
7322.0,145.0,1.778986930847168,5.245920896530151,162,1,1756801272.863362,1756801279.88827
9061.0,160.0,1.8205604553222656,5.735120534896851,160,1,1756801272.4929423,1756801280.0486238
8796.0,112.0,1.5382838249206543,4.0887181758880615,171,1,1756801274.5385783,1756801280.165581
7295.0,215.0,1.3538424968719482,7.522411823272705,155,1,1756801271.5654662,1756801280.4417212
8052.0,141.0,1.137256383895874,5.245746612548828,169,1,1756801274.1702535,1756801280.5532575
7434.0,300.0,6.651549816131592,18.884164094924927,67,1,1756801255.123908,1756801280.6596234
7464.0,253.0,1.5220489501953125,8.898396015167236,149,1,1756801270.4471903,1756801280.8676357
7929.0,174.0,9.020090818405151,10.990471601486206,98,1,1756801260.9002464,1756801280.9108095
8552.0,148.0,10.515812397003174,9.312573432922363,99,1,1756801261.082926,1756801280.9113123
8703.0,192.0,3.7234482765197754,10.783124208450317,128,1,1756801266.515777,1756801281.02235
7037.0,147.0,1.128636360168457,5.385960817337036,172,1,1756801274.7240171,1756801281.2386155
9023.0,292.0,1.7352674007415771,10.302895307540894,150,1,1756801270.6306028,1756801282.6687663
8123.0,166.0,1.6796813011169434,6.1491782665252686,175,1,1756801275.2840784,1756801283.1129396
8465.0,249.0,3.899730920791626,14.21301007270813,121,1,1756801265.1997602,1756801283.3125017
8368.0,300.0,1.8450491428375244,10.646153450012207,151,1,1756801270.8165731,1756801283.3077765
7576.0,194.0,4.707417726516724,11.31079888343811,133,1,1756801267.455388,1756801283.4736063
7495.0,300.0,4.686988830566406,16.734174489974976,106,1,1756801262.3837998,1756801283.804963
8707.0,215.0,4.631918668746948,12.526537418365479,129,1,1756801266.7019973,1756801283.8604534
6783.0,188.0,1.6851112842559814,7.008689880371094,176,1,1756801275.468979,1756801284.162782
8368.0,233.0,1.2561752796173096,8.63499116897583,170,1,1756801274.356027,1756801284.2471938
8364.0,84.0,6.0929248332977295,5.168950319290161,164,1,1756801273.2366905,1756801284.4985657
8514.0,140.0,1.4026854038238525,5.2436230182647705,189,1,1756801277.9196606,1756801284.565969
8537.0,155.0,1.616818904876709,5.822150230407715,185,1,1756801277.165785,1756801284.6047547
7348.0,300.0,3.729538917541504,16.772602558135986,116,1,1756801264.2699184,1756801284.7720604
7263.0,300.0,1.284566879272461,10.874610185623169,161,1,1756801272.677132,1756801284.8363097
7265.0,68.0,1.2068119049072266,2.5888242721557617,206,1,1756801281.1373224,1756801284.9329596
8233.0,93.0,1.7501254081726074,3.481276273727417,199,1,1756801279.8059356,1756801285.0373373
7673.0,139.0,1.635622262954712,5.165908336639404,191,1,1756801278.297151,1756801285.0986822
8751.0,86.0,1.5729548931121826,3.2824392318725586,203,1,1756801280.5673862,1756801285.422781
8023.0,200.0,1.3839929103851318,7.530177116394043,183,1,1756801276.7887886,1756801285.7029588
9313.0,144.0,11.36288070678711,8.803329229354858,123,1,1756801265.5756676,1756801285.7418783
8209.0,256.0,1.4576637744903564,9.548173666000366,173,1,1756801274.9100854,1756801285.9159229
8284.0,300.0,0.9699695110321045,11.171686172485352,168,1,1756801273.9824505,1756801286.1241066
7634.0,262.0,1.5305750370025635,9.81172800064087,174,1,1756801275.0987499,1756801286.4410532
6920.0,233.0,1.2445704936981201,8.712976932525635,182,1,1756801276.6042256,1756801286.5617735
7531.0,155.0,1.5226187705993652,5.772294521331787,197,1,1756801279.4235103,1756801286.718424
7997.0,231.0,1.4936087131500244,8.667588949203491,184,1,1756801276.9767482,1756801287.1379468
7556.0,80.0,1.5688152313232422,2.9722962379455566,214,1,1756801282.6300461,1756801287.1711583
7352.0,74.0,1.6809899806976318,2.704655885696411,215,1,1756801282.8192968,1756801287.2049432
8508.0,204.0,4.171866416931152,12.210318565368652,152,1,1756801271.00362,1756801287.3858056
8679.0,232.0,4.800955295562744,13.733072996139526,143,1,1756801269.3388383,1756801287.8728673
7778.0,275.0,1.2790205478668213,10.251633167266846,181,1,1756801276.4104748,1756801287.941129
8003.0,88.0,5.768712759017944,5.1957597732543945,187,1,1756801277.5408232,1756801288.5052958
6874.0,298.0,1.2154510021209717,11.096439838409424,180,1,1756801276.2220588,1756801288.53395
7167.0,138.0,4.557191371917725,8.345683336257935,177,1,1756801275.6608047,1756801288.56368
7816.0,54.0,6.5847084522247314,3.29827618598938,194,1,1756801278.8597555,1756801288.742742
7840.0,268.0,3.9711666107177734,15.920085668563843,142,1,1756801269.154516,1756801289.0457683
7598.0,156.0,1.1510398387908936,5.872439384460449,211,1,1756801282.0731473,1756801289.0966275
6927.0,150.0,1.4547343254089355,5.609144687652588,213,1,1756801282.4457223,1756801289.5096014
8907.0,156.0,1.8160555362701416,5.827908754348755,210,1,1756801281.888,1756801289.5319643
7823.0,130.0,1.3870184421539307,4.801183223724365,218,1,1756801283.3780599,1756801289.566262
7122.0,173.0,1.124535083770752,6.4777445793151855,212,1,1756801282.259388,1756801289.861668
7141.0,217.0,1.3411343097686768,8.152354001998901,202,1,1756801280.3764365,1756801289.8699267
7856.0,247.0,1.478393316268921,9.181489944458008,196,1,1756801279.2380586,1756801289.8979428
8518.0,227.0,5.110509395599365,13.7432541847229,153,1,1756801271.1923084,1756801290.0460725
8358.0,300.0,1.6634747982025146,11.210127115249634,186,1,1756801277.355318,1756801290.228921
8564.0,283.0,1.5219025611877441,10.597277164459229,190,1,1756801278.1110823,1756801290.2302625
8960.0,90.0,1.708388090133667,3.2670741081237793,228,1,1756801285.253135,1756801290.228598
8726.0,103.0,10.066514492034912,6.65182638168335,166,1,1756801273.611333,1756801290.329674
8377.0,120.0,1.5894110202789307,4.43174409866333,223,1,1756801284.322228,1756801290.3433836
8472.0,246.0,1.5873587131500244,9.178288459777832,198,1,1756801279.6151187,1756801290.380766
8246.0,155.0,5.511436462402344,9.224915027618408,178,1,1756801275.8418696,1756801290.578221
7287.0,113.0,1.4214866161346436,4.136040925979614,227,1,1756801285.0682037,1756801290.625732
6877.0,208.0,1.1627411842346191,7.804011583328247,209,1,1756801281.7008917,1756801290.667645
8621.0,137.0,1.5261929035186768,5.0436179637908936,222,1,1756801284.137427,1756801290.7072384
7583.0,222.0,1.2962374687194824,8.39584732055664,207,1,1756801281.3272626,1756801291.0193474
7940.0,300.0,1.6784603595733643,11.249046564102173,192,1,1756801278.484613,1756801291.41212
7640.0,291.0,9.425225496292114,18.40572476387024,113,1,1756801263.7024422,1756801291.533393
9012.0,261.0,9.709102630615234,16.512120723724365,122,1,1756801265.3866632,1756801291.607887
8417.0,300.0,1.3907301425933838,11.20120120048523,195,1,1756801279.0494826,1756801291.6414144
6885.0,133.0,1.108515739440918,4.907827615737915,231,1,1756801285.8164456,1756801291.8327894
8873.0,125.0,1.4878239631652832,4.700935125350952,232,1,1756801286.005346,1756801292.1941054
7262.0,66.0,8.207803010940552,4.2914204597473145,200,1,1756801279.9967675,1756801292.4959912
8406.0,79.0,1.251354694366455,3.0305328369140625,244,1,1756801288.2547653,1756801292.5366533
8767.0,128.0,1.5300016403198242,4.848283290863037,233,1,1756801286.2009265,1756801292.579212
7778.0,202.0,1.3985955715179443,7.639747142791748,219,1,1756801283.5719032,1756801292.6102462
7202.0,179.0,6.224189281463623,10.370798349380493,179,1,1756801276.0303285,1756801292.6253164
8587.0,64.0,1.531343698501587,2.4870176315307617,246,1,1756801288.6246023,1756801292.6429641
8269.0,197.0,1.4283761978149414,7.443375825881958,221,1,1756801283.9475935,1756801292.8193455
7585.0,142.0,1.5463831424713135,5.36771559715271,234,1,1756801286.3877878,1756801293.3018866
6896.0,136.0,1.3175554275512695,5.207345247268677,238,1,1756801287.1426227,1756801293.6675239
8904.0,175.0,5.843107461929321,10.206458806991577,193,1,1756801278.6708632,1756801294.72043
7031.0,202.0,8.61054515838623,12.862910985946655,165,1,1756801273.4228806,1756801294.8963375
9079.0,66.0,1.8403682708740234,2.9791359901428223,255,1,1756801290.3052216,1756801295.1247263
9160.0,300.0,5.984809637069702,17.775620222091675,154,1,1756801271.3835325,1756801295.1439629
7256.0,109.0,4.709827899932861,6.159357070922852,224,1,1756801284.515759,1756801295.384945
7208.0,125.0,1.5642552375793457,5.269744157791138,247,1,1756801288.8119674,1756801295.6459672
6959.0,300.0,5.20633602142334,17.737494707107544,163,1,1756801273.0497055,1756801295.993537
8114.0,244.0,1.3951771259307861,9.718089818954468,226,1,1756801284.8859646,1756801295.9992325
9150.0,164.0,11.697929382324219,10.626856803894043,167,1,1756801273.7949426,1756801296.1197298
7137.0,99.0,5.6270599365234375,5.77431583404541,229,1,1756801285.4412463,1756801296.8426225
7725.0,8.0,1.3364887237548828,0.27243614196777344,282,1,1756801295.3546166,1756801296.9635415
6979.0,123.0,5.400258541107178,6.9701783657073975,225,1,1756801284.6988437,1756801297.0692806
7477.0,106.0,1.241461992263794,4.404263019561768,261,1,1756801291.4317982,1756801297.0775235
7814.0,60.0,1.9253182411193848,2.2149763107299805,269,1,1756801292.9335933,1756801297.0738883
8120.0,92.0,1.6758339405059814,3.9048681259155273,262,1,1756801291.622198,1756801297.2029006
7802.0,300.0,12.63500690460205,19.000582456588745,124,1,1756801265.7605784,1756801297.3961682
8994.0,120.0,1.8895518779754639,4.9060423374176025,257,1,1756801290.6888227,1756801297.4844177
6903.0,256.0,1.2564129829406738,10.114378690719604,237,1,1756801286.9525473,1756801298.323339
7356.0,212.0,1.4166312217712402,8.46445631980896,245,1,1756801288.4424458,1756801298.3235338
6549.0,300.0,9.887849807739258,19.02072238922119,145,1,1756801269.7056952,1756801298.6142676
9189.0,207.0,1.416600227355957,8.32982063293457,250,1,1756801289.3761692,1756801299.1225903
8326.0,221.0,5.667193651199341,12.862955570220947,204,1,1756801280.754491,1756801299.284641
8000.0,183.0,1.4245877265930176,7.396337509155273,256,1,1756801290.4959695,1756801299.3168952
8255.0,116.0,2.050206184387207,4.330003499984741,270,1,1756801293.1196434,1756801299.4998536
7932.0,212.0,1.4546968936920166,8.497164249420166,251,1,1756801289.561979,1756801299.5138407
8178.0,207.0,1.3488337993621826,8.31923222541809,254,1,1756801290.1225026,1756801299.7905693
6758.0,300.0,9.100096702575684,19.102211713790894,156,1,1756801271.748266,1756801299.9505749
7719.0,162.0,1.670186996459961,6.498748064041138,264,1,1756801291.9961107,1756801300.1650462
7964.0,134.0,8.925970554351807,8.547051906585693,216,1,1756801283.0029936,1756801300.4760165
7753.0,300.0,1.4531328678131104,11.808427095413208,239,1,1756801287.3225899,1756801300.5841503
6974.0,300.0,1.058760166168213,11.800549268722534,242,1,1756801287.8819585,1756801300.7412686
8836.0,173.0,1.9903144836425781,6.943663120269775,263,1,1756801291.809279,1756801300.743257
7249.0,138.0,1.6693346500396729,5.136003255844116,275,1,1756801294.0491567,1756801300.854495
7546.0,300.0,1.227926254272461,11.794637441635132,243,1,1756801288.067931,1756801301.0904953
9005.0,172.0,10.02189826965332,10.976298332214355,201,1,1756801280.1883113,1756801301.1865087
7209.0,127.0,10.084510087966919,8.03969693183899,217,1,1756801283.1892676,1756801301.3134751
7567.0,114.0,1.5037102699279785,4.202573537826538,284,1,1756801295.7336552,1756801301.4399397
8185.0,84.0,1.3710801601409912,3.0820250511169434,293,1,1756801297.4352698,1756801301.8883758
6926.0,150.0,1.7806107997894287,5.542142629623413,278,1,1756801294.6009681,1756801301.9237225
6957.0,188.0,1.7422242164611816,6.940025091171265,271,1,1756801293.306248,1756801301.9884977
7086.0,108.0,4.49533224105835,6.356999158859253,260,1,1756801291.2497098,1756801302.1020415
9062.0,251.0,6.569565296173096,14.634807825088501,205,1,1756801280.9485266,1756801302.152901
8089.0,153.0,5.673212051391602,9.073198318481445,240,1,1756801287.5095592,1756801302.2559702
8966.0,137.0,6.530532360076904,8.081119060516357,241,1,1756801287.6950626,1756801302.3067148
7219.0,137.0,1.2204723358154297,5.0682947635650635,289,1,1756801296.6757624,1756801302.9645302
7899.0,300.0,1.4072058200836182,11.700055599212646,253,1,1756801289.9338558,1756801303.0411177
6740.0,156.0,1.0876493453979492,5.7463884353637695,287,1,1756801296.3001232,1756801303.1341617
8055.0,174.0,1.4181861877441406,6.429238557815552,283,1,1756801295.5442543,1756801303.3916795
8369.0,146.0,1.3094043731689453,5.4139723777771,290,1,1756801296.866299,1756801303.5896766
7642.0,225.0,1.5514771938323975,8.321583271026611,274,1,1756801293.8644516,1756801303.7375133
8651.0,124.0,1.4820201396942139,4.440523862838745,296,1,1756801297.9970157,1756801303.9195607
9319.0,147.0,1.5477442741394043,5.463832855224609,291,1,1756801297.05761,1756801304.0691879
8515.0,67.0,1.4380333423614502,2.453596591949463,309,1,1756801300.4520895,1756801304.3437202
7473.0,128.0,9.864629983901978,8.054929733276367,235,1,1756801286.5792599,1756801304.4988203
7781.0,126.0,1.5351977348327637,4.603195905685425,298,1,1756801298.3677156,1756801304.50611
8685.0,300.0,2.1386096477508545,11.617544174194336,258,1,1756801290.8774025,1756801304.6335573
8827.0,138.0,4.540883541107178,8.157905578613281,265,1,1756801292.1810048,1756801304.8797948
8915.0,99.0,6.003705978393555,5.745330095291138,272,1,1756801293.4926667,1756801305.241704
7196.0,300.0,1.7514712810516357,11.252020597457886,268,1,1756801292.746849,1756801305.7503417
7113.0,81.0,5.0780556201934814,4.7512781620025635,285,1,1756801295.921267,1756801305.7506015
7337.0,66.0,1.350829839706421,2.462047815322876,317,1,1756801301.9691794,1756801305.7820578
8607.0,99.0,1.5281405448913574,3.6771295070648193,310,1,1756801300.643256,1756801305.848526
7664.0,300.0,6.930907249450684,17.472400903701782,208,1,1756801281.5144904,1756801305.917799
6748.0,300.0,8.98821759223938,19.398237705230713,188,1,1756801277.7313027,1756801306.1177585
7331.0,273.0,1.7296013832092285,10.133016347885132,277,1,1756801294.4149325,1756801306.2775507
8720.0,55.0,1.3518576622009277,2.05472993850708,322,1,1756801302.9077826,1756801306.3143709
7907.0,138.0,1.3254823684692383,5.101067304611206,308,1,1756801300.2629554,1756801306.6895063
7786.0,169.0,1.4680473804473877,6.216310739517212,303,1,1756801299.3076963,1756801306.992055
8026.0,299.0,1.7207555770874023,11.071645259857178,276,1,1756801294.2322137,1756801307.024615
9064.0,181.0,1.4291484355926514,6.663564205169678,302,1,1756801299.1142178,1756801307.2069323
8742.0,98.0,1.5117337703704834,3.6100475788116455,318,1,1756801302.160045,1756801307.2818263
7140.0,170.0,1.1536040306091309,6.257368564605713,307,1,1756801300.0735967,1756801307.4845698
8115.0,197.0,11.19472050666809,12.597734451293945,220,1,1756801283.7613542,1756801307.5538096
7693.0,124.0,1.4096205234527588,4.611860036849976,315,1,1756801301.593579,1756801307.6150596
6957.0,67.0,5.008797645568848,3.905099391937256,300,1,1756801298.7442393,1756801307.6581368
7249.0,101.0,5.772792100906372,5.889807224273682,286,1,1756801296.1108124,1756801307.7734125
7631.0,221.0,1.486741065979004,8.196280717849731,297,1,1756801298.185359,1756801307.8683813
7044.0,76.0,1.2118816375732422,2.8229684829711914,328,1,1756801304.0691998,1756801308.1040504
6802.0,220.0,1.5154063701629639,8.131715536117554,299,1,1756801298.5533335,1756801308.2004561
8081.0,73.0,1.737619400024414,2.683037042617798,327,1,1756801303.8541517,1756801308.274809
7797.0,182.0,5.185802221298218,10.767781019210815,266,1,1756801292.3653061,1756801308.3188906
7186.0,106.0,1.4139797687530518,3.955979108810425,324,1,1756801303.2904708,1756801308.6604307
7286.0,300.0,1.1832029819488525,11.189892053604126,288,1,1756801296.4872937,1756801308.86039
